review_id,category,verified_purchase,stars,review_text
R0002279,electronics,1,5,Great value. Fast shipping and the sound quality is excellent.
R0002280,beauty,1,2,Not worth it. The texture failed after a week.
R0002281,fitness,1,4,Great value. Fast shipping and the durable is excellent.
R0002282,electronics,0,5,Great value. Fast shipping and the screen is excellent.
R0002283,electronics,0,4,Surprisingly good. The sound quality exceeded my expectations.
R0002284,pet,1,4,Five stars. Easy to use and the my cat is solid.
R0002285,beauty,1,3,Decent overall. The scent could be better.
R0002286,electronics,1,2,Poor quality. The screen is frustrating to deal with.
R0002287,home,1,5,Love it — quality is great and it works as expected.
R0002288,pet,1,1,Poor quality. The my dog is frustrating to deal with.
R0002289,fitness,1,5,Love it — durable is great and it works as expected.
R0002290,pet,0,3,Average. The my dog meets the basics.
R0002291,home,1,5,Five stars. Easy to use and the quality is solid.
R0002292,fitness,1,5,Love it — fit is great and it works as expected.
R0002293,home,0,4,Five stars. Easy to use and the packaging is solid.
R0002294,home,1,4,Great value. Fast shipping and the size is excellent.
R0002295,beauty,1,5,Surprisingly good. The value exceeded my expectations.
R0002296,pet,0,5,Love it — my dog is great and it works as expected.
R0002297,beauty,1,1,Not worth it. The scent failed after a week.
R0002298,home,0,5,Love it — delivery is great and it works as expected.
R0002299,pet,0,3,It’s okay. The taste is fine but nothing special.
R0002300,beauty,1,5,Great value. Fast shipping and the value is excellent.
R0002301,beauty,1,4,Love it — hydrating is great and it works as expected.
R0002302,fitness,1,1,Poor quality. The sweat is frustrating to deal with.
R0002303,beauty,0,1,One star. The scent was misleading in the description.
R0002304,fitness,0,4,Love it — sweat is great and it works as expected.
R0002305,fitness,1,4,Surprisingly good. The fit exceeded my expectations.
R0002306,fitness,1,5,Five stars. Easy to use and the durable is solid.
R0002307,home,1,2,Disappointed — the delivery is not good and support was unhelpful.
R0002308,beauty,0,5,Surprisingly good. The hydrating exceeded my expectations.
R0002309,fitness,0,5,Surprisingly good. The workout exceeded my expectations.
R0002310,fitness,1,5,Great value. Fast shipping and the workout is excellent.
R0002311,electronics,0,5,Five stars. Easy to use and the sound quality is solid.
R0002312,electronics,1,2,One star. The setup was misleading in the description.
R0002313,fitness,1,5,Surprisingly good. The sweat exceeded my expectations.
R0002314,beauty,0,5,Five stars. Easy to use and the hydrating is solid.
R0002315,electronics,1,4,Five stars. Easy to use and the battery life is solid.
R0002316,electronics,1,5,Surprisingly good. The screen exceeded my expectations.
R0002317,fitness,1,4,Five stars. Easy to use and the grip is solid.
R0002318,electronics,1,4,Love it — bluetooth is great and it works as expected.
R0002319,home,0,4,Surprisingly good. The size exceeded my expectations.
R0002320,fitness,0,1,Poor quality. The workout is frustrating to deal with.
R0002321,electronics,1,5,Love it — battery life is great and it works as expected.
R0002322,beauty,1,5,Great value. Fast shipping and the scent is excellent.
R0002323,fitness,1,2,Poor quality. The sweat is frustrating to deal with.
R0002324,home,1,4,Love it — instructions is great and it works as expected.
R0002325,home,1,4,Love it — instructions is great and it works as expected.
R0002326,fitness,0,3,It’s okay. The sweat is fine but nothing special.
R0002327,home,1,5,Five stars. Easy to use and the size is solid.
R0002328,pet,1,5,Great value. Fast shipping and the smell is excellent.
R0002329,beauty,1,5,Great value. Fast shipping and the scent is excellent.
R0002330,pet,1,5,Five stars. Easy to use and the taste is solid.
R0002331,electronics,0,5,Love it — battery life is great and it works as expected.
R0002332,home,0,1,Not worth it. The assembly failed after a week.
R0002333,pet,1,5,Five stars. Easy to use and the my dog is solid.
R0002334,electronics,1,4,Five stars. Easy to use and the battery life is solid.
R0002335,fitness,1,4,Surprisingly good. The sweat exceeded my expectations.
R0002336,home,1,3,Decent overall. The packaging could be better.
R0002337,beauty,1,4,Love it — skin is great and it works as expected.
R0002338,electronics,0,4,Great value. Fast shipping and the bluetooth is excellent.
R0002339,beauty,1,5,Love it — scent is great and it works as expected.
R0002340,beauty,1,2,Not worth it. The hydrating failed after a week.
R0002341,beauty,1,3,Decent overall. The skin could be better.
R0002342,home,1,3,Decent overall. The instructions could be better.
R0002343,pet,1,4,Five stars. Easy to use and the my cat is solid.
R0002344,electronics,0,5,Surprisingly good. The screen exceeded my expectations.
R0002345,home,1,3,Average. The quality meets the basics.
R0002346,beauty,1,4,Five stars. Easy to use and the value is solid.
R0002347,electronics,0,4,Surprisingly good. The battery life exceeded my expectations.
R0002348,electronics,1,5,Five stars. Easy to use and the battery life is solid.
R0002349,electronics,0,4,Love it — screen is great and it works as expected.
R0002350,electronics,1,3,Average. The sound quality meets the basics.
R0002351,pet,1,5,Great value. Fast shipping and the taste is excellent.
R0002352,home,1,4,Love it — instructions is great and it works as expected.
R0002353,pet,1,4,Five stars. Easy to use and the training is solid.
R0002354,electronics,1,5,Five stars. Easy to use and the bluetooth is solid.
R0002355,pet,0,4,Great value. Fast shipping and the training is excellent.
R0002356,beauty,1,4,Five stars. Easy to use and the irritation is solid.
R0002357,home,1,5,Five stars. Easy to use and the quality is solid.
R0002358,beauty,0,4,Five stars. Easy to use and the hydrating is solid.
R0002359,home,1,1,One star. The assembly was misleading in the description.
R0002360,electronics,0,5,Love it — charging is great and it works as expected.
R0002361,electronics,1,3,Decent overall. The battery life could be better.
R0002362,home,1,4,Five stars. Easy to use and the assembly is solid.
R0002363,home,0,2,Not worth it. The packaging failed after a week.
R0002364,electronics,1,3,Decent overall. The charging could be better.
R0002365,home,1,2,Not worth it. The instructions failed after a week.
R0002366,beauty,0,3,Decent overall. The value could be better.
R0002367,pet,1,3,Decent overall. The ingredients could be better.
R0002368,electronics,1,2,Disappointed — the sound quality is not good and support was unhelpful.
R0002369,pet,1,4,Love it — training is great and it works as expected.
R0002370,electronics,1,3,Average. The setup meets the basics.
R0002371,electronics,1,5,Great value. Fast shipping and the sound quality is excellent.
R0002372,home,1,3,Decent overall. The instructions could be better.
R0002373,home,0,5,Surprisingly good. The assembly exceeded my expectations.
R0002374,electronics,1,5,Great value. Fast shipping and the setup is excellent.
R0002375,electronics,1,4,Love it — charging is great and it works as expected.
R0002376,pet,1,5,Love it — taste is great and it works as expected.
R0002377,home,1,5,Love it — assembly is great and it works as expected.
R0002378,home,0,4,Love it — size is great and it works as expected.
R0002379,electronics,1,5,Love it — screen is great and it works as expected.
R0002380,beauty,1,5,Five stars. Easy to use and the irritation is solid.
R0002381,fitness,1,2,Poor quality. The fit is frustrating to deal with.
R0002382,electronics,1,4,Love it — charging is great and it works as expected.
R0002383,home,1,1,Not worth it. The packaging failed after a week.
R0002384,fitness,0,3,It’s okay. The sweat is fine but nothing special.
R0002385,pet,1,4,Surprisingly good. The ingredients exceeded my expectations.
R0002386,home,1,3,It’s okay. The size is fine but nothing special.
R0002387,beauty,1,3,Average. The hydrating meets the basics.
R0002388,beauty,0,4,Surprisingly good. The texture exceeded my expectations.
R0002389,fitness,0,5,Five stars. Easy to use and the fit is solid.
R0002390,fitness,0,5,Surprisingly good. The grip exceeded my expectations.
R0002391,home,1,4,Surprisingly good. The assembly exceeded my expectations.
R0002392,electronics,1,4,Surprisingly good. The charging exceeded my expectations.
R0002393,home,1,4,Great value. Fast shipping and the packaging is excellent.
R0002394,electronics,1,3,Average. The sound quality meets the basics.
R0002395,electronics,0,5,Great value. Fast shipping and the sound quality is excellent.
R0002396,pet,1,2,One star. The ingredients was misleading in the description.
R0002397,pet,0,5,Surprisingly good. The ingredients exceeded my expectations.
R0002398,fitness,1,3,Decent overall. The fit could be better.
R0002399,pet,1,2,Not worth it. The my cat failed after a week.
R0002400,beauty,0,4,Five stars. Easy to use and the texture is solid.
R0002401,fitness,1,4,Great value. Fast shipping and the durable is excellent.
R0002402,pet,0,3,Decent overall. The my cat could be better.
R0002403,electronics,0,5,Great value. Fast shipping and the setup is excellent.
R0002404,home,1,5,Surprisingly good. The size exceeded my expectations.
R0002405,beauty,1,4,Surprisingly good. The value exceeded my expectations.
R0002406,pet,1,5,Surprisingly good. The my cat exceeded my expectations.
R0002407,fitness,1,5,Five stars. Easy to use and the durable is solid.
R0002408,pet,0,2,Not worth it. The ingredients failed after a week.
R0002409,fitness,0,1,Poor quality. The durable is frustrating to deal with.
R0002410,home,0,3,Decent overall. The packaging could be better.
R0002411,home,1,5,Great value. Fast shipping and the instructions is excellent.
R0002412,pet,1,4,Love it — ingredients is great and it works as expected.
R0002413,fitness,1,1,One star. The durable was misleading in the description.
R0002414,pet,1,4,Love it — training is great and it works as expected.
R0002415,fitness,1,4,Five stars. Easy to use and the fit is solid.
R0002416,fitness,0,4,Love it — sweat is great and it works as expected.
R0002417,fitness,1,5,Great value. Fast shipping and the fit is excellent.
R0002418,pet,1,3,Decent overall. The my dog could be better.
R0002419,fitness,1,5,Love it — sweat is great and it works as expected.
R0002420,home,1,4,Love it — packaging is great and it works as expected.
R0002421,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0002422,pet,1,1,Disappointed — the my cat is not good and support was unhelpful.
R0002423,pet,1,3,Decent overall. The my dog could be better.
R0002424,electronics,0,4,Five stars. Easy to use and the charging is solid.
R0002425,pet,1,4,Love it — smell is great and it works as expected.
R0002426,fitness,1,2,Disappointed — the workout is not good and support was unhelpful.
R0002427,pet,0,3,It’s okay. The taste is fine but nothing special.
R0002428,beauty,1,5,Surprisingly good. The hydrating exceeded my expectations.
R0002429,beauty,0,5,Love it — skin is great and it works as expected.
R0002430,fitness,0,1,Poor quality. The sweat is frustrating to deal with.
R0002431,home,0,4,Love it — instructions is great and it works as expected.
R0002432,beauty,1,4,Five stars. Easy to use and the value is solid.
R0002433,pet,0,5,Five stars. Easy to use and the taste is solid.
R0002434,beauty,1,5,Love it — texture is great and it works as expected.
R0002435,fitness,0,1,One star. The workout was misleading in the description.
R0002436,home,1,3,Decent overall. The size could be better.
R0002437,pet,0,2,Poor quality. The my cat is frustrating to deal with.
R0002438,pet,1,5,Great value. Fast shipping and the my cat is excellent.
R0002439,beauty,0,4,Great value. Fast shipping and the scent is excellent.
R0002440,pet,1,3,Average. The training meets the basics.
